type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,start_datetime,cycle_number
discharge,[2010.       6.       8.      15.      38.       9.593],22,B0044,66,3305,03305.csv,1.5023814734911674,,,2010-06-08 15:38:00,26
discharge,[2010.      6.      8.     19.     30.     45.25],22,B0044,68,3307,03307.csv,1.4980955154277502,,,2010-06-08 19:30:00,27
discharge,[2010.       6.       8.      23.      23.      11.562],22,B0044,70,3309,03309.csv,1.4906542391377111,,,2010-06-08 23:23:00,28
discharge,[2010.       6.       9.       3.      15.      28.281],22,B0044,72,3311,03311.csv,1.4843971639436213,,,2010-06-09 03:15:00,29
discharge,[2010.       6.       9.       7.       7.      20.406],22,B0044,74,3313,03313.csv,1.4725321936230114,,,2010-06-09 07:07:00,30
discharge,[2010.       6.       9.      12.      10.      47.421],22,B0044,78,3317,03317.csv,1.4663149382113208,,,2010-06-09 12:10:00,31
discharge,[2.0100e+03 6.0000e+00 9.0000e+00 1.6000e+01 2.0000e+00 4.7125e+01],22,B0044,80,3319,03319.csv,1.4671298468877776,,,2010-06-09 16:02:00,32
discharge,[2010.      6.      9.     19.     54.     38.39],22,B0044,82,3321,03321.csv,1.4593858997633138,,,2010-06-09 19:54:00,33
discharge,[2010.       6.       9.      23.      46.      17.078],22,B0044,84,3323,03323.csv,1.4467901368505207,,,2010-06-09 23:46:00,34
discharge,[2010.     6.    10.     3.    37.    32.5],22,B0044,86,3325,03325.csv,1.4390669859638228,,,2010-06-10 03:37:00,35
discharge,[2010.       6.      10.       8.      40.      12.437],22,B0044,90,3329,03329.csv,1.4389892550462602,,,2010-06-10 08:40:00,36
discharge,[2010.       6.      10.      12.      31.      31.375],22,B0044,92,3331,03331.csv,1.4386198779578576,,,2010-06-10 12:31:00,37
discharge,[2010.       6.      10.      16.      22.      38.906],22,B0044,94,3333,03333.csv,1.4313412096653504,,,2010-06-10 16:22:00,38
discharge,[2010.       6.      10.      20.      13.      46.031],22,B0044,96,3335,03335.csv,1.422973037663468,,,2010-06-10 20:13:00,39
discharge,[2010.       6.      11.       0.       4.      38.656],22,B0044,98,3337,03337.csv,1.4150153099745097,,,2010-06-11 00:04:00,40
discharge,[2010.       6.      11.      12.      17.      20.515],4,B0044,102,3341,03341.csv,0.0572172710622218,,,2010-06-11 12:17:00,41
discharge,[2010.       6.      11.      16.      49.      19.671],4,B0044,106,3345,03345.csv,0.0573587470253984,,,2010-06-11 16:49:00,42
discharge,[2010.      6.     11.     20.      8.     56.89],4,B0044,108,3347,03347.csv,0.05749687545445231,,,2010-06-11 20:08:00,43
discharge,[2010.       6.      11.      23.      28.      14.921],4,B0044,110,3349,03349.csv,0.05763088809888528,,,2010-06-11 23:28:00,44
discharge,[2010.      6.     16.     10.     39.     50.39],4,B0044,112,3351,03351.csv,0.055116913339787174,,,2010-06-16 10:39:00,45
discharge,[2010.       6.      16.      14.      46.      51.593],4,B0044,115,3354,03354.csv,0.06740755265748018,,,2010-06-16 14:46:00,46
discharge,[2010.       6.      16.      18.       7.      22.875],4,B0044,117,3356,03356.csv,0.0675676530317139,,,2010-06-16 18:07:00,47
discharge,[2010.       6.      16.      21.      27.      32.859],4,B0044,119,3358,03358.csv,0.055637310449156464,,,2010-06-16 21:27:00,48
discharge,[2010.       6.      17.       0.      47.      36.281],4,B0044,121,3360,03360.csv,0.06822433276106823,,,2010-06-17 00:47:00,49
discharge,[2010.       6.      17.       3.      38.      47.796],4,B0044,123,3362,03362.csv,0.056052453431514465,,,2010-06-17 03:38:00,50
discharge,[2010.      6.     17.      8.     10.     30.89],4,B0044,127,3366,03366.csv,0.06868220130105056,,,2010-06-17 08:10:00,51
discharge,[2010.       6.      17.      11.      30.      34.546],4,B0044,129,3368,03368.csv,0.06874755353346529,,,2010-06-17 11:30:00,52
discharge,[2010.       6.      17.      14.      50.      30.921],4,B0044,131,3370,03370.csv,0.05651439891347486,,,2010-06-17 14:50:00,53
discharge,[2010.       6.      17.      18.      10.       6.218],4,B0044,133,3372,03372.csv,0.05673307185387369,,,2010-06-17 18:10:00,54
discharge,[2010.       6.      17.      21.      29.      54.875],4,B0044,135,3374,03374.csv,0.0694133756360175,,,2010-06-17 21:29:00,55
discharge,[2.0100e+03 6.0000e+00 1.8000e+01 2.0000e+00 1.0000e+00 1.1046e+01],4,B0044,139,3378,03378.csv,0.05931766444664955,,,2010-06-18 02:01:00,56
discharge,[2010.       6.      18.       5.      20.      59.203],4,B0044,141,3380,03380.csv,0.06981707253622738,,,2010-06-18 05:20:00,57
discharge,[2010.       6.      18.       8.      40.      33.875],4,B0044,143,3382,03382.csv,0.05746435089694075,,,2010-06-18 08:40:00,58
discharge,[2010.       6.      18.      12.       0.       2.609],4,B0044,145,3384,03384.csv,0.07053774383993697,,,2010-06-18 12:00:00,59
discharge,[2010.       6.      18.      15.      19.      35.359],4,B0044,147,3386,03386.csv,0.05805466052344494,,,2010-06-18 15:19:00,60
discharge,[2010.       6.      18.      19.      50.      33.234],4,B0044,151,3390,03390.csv,0.07083992015291063,,,2010-06-18 19:50:00,61
discharge,[2010    6   18   23    9   59],4,B0044,153,3392,03392.csv,0.058171836130525824,,,2010-06-18 23:09:00,62
discharge,[2.0100e+03 6.0000e+00 1.9000e+01 2.0000e+00 2.9000e+01 1.6281e+01],4,B0044,155,3394,03394.csv,0.05830515712798288,,,2010-06-19 02:29:00,63
discharge,[2010.       6.      19.       5.      42.      11.468],4,B0044,157,3396,03396.csv,0.05845592669367763,,,2010-06-19 05:42:00,64
discharge,[2010.       6.      19.       8.      49.      37.406],4,B0044,159,3398,03398.csv,0.05862986110638707,,,2010-06-19 08:49:00,65
discharge,[2010.       6.      21.      15.      19.      37.906],4,B0044,163,3402,03402.csv,0.05890033218383382,,,2010-06-21 15:19:00,66
discharge,[2010.       6.      21.      19.      51.      35.109],4,B0044,167,3406,03406.csv,0.05906467702011044,,,2010-06-21 19:51:00,67
discharge,[2010.       6.      21.      23.      11.      45.359],4,B0044,169,3408,03408.csv,0.07240579982844073,,,2010-06-21 23:11:00,68
discharge,[2.0100e+03 6.0000e+00 2.2000e+01 2.0000e+00 3.1000e+01 3.5687e+01],4,B0044,171,3410,03410.csv,0.07255632846891659,,,2010-06-22 02:31:00,69
discharge,[2010.       6.      22.       5.      44.      45.062],4,B0044,173,3412,03412.csv,0.05959222988909599,,,2010-06-22 05:44:00,70
discharge,[2010.       6.      22.       9.       4.      54.281],4,B0044,175,3414,03414.csv,0.07321709022768585,,,2010-06-22 09:04:00,71
discharge,[2010.       6.      22.      13.      36.       7.203],4,B0044,179,3418,03418.csv,0.05984100849986973,,,2010-06-22 13:36:00,72
discharge,[2010.       6.      22.      16.      55.      44.609],4,B0044,181,3420,03420.csv,0.07344347056971572,,,2010-06-22 16:55:00,73
discharge,[2010.       6.      22.      20.      15.       9.718],4,B0044,183,3422,03422.csv,0.07373739605923264,,,2010-06-22 20:15:00,74
discharge,[2010.       6.      22.      23.      34.      40.078],4,B0044,185,3424,03424.csv,0.06032312489727431,,,2010-06-22 23:34:00,75
discharge,[2.010e+03 6.000e+00 2.300e+01 2.000e+00 5.400e+01 2.359e+00],4,B0044,187,3426,03426.csv,0.07409611978234346,,,2010-06-23 02:54:00,76
discharge,[2010.       6.      23.       7.      24.      51.046],4,B0044,191,3430,03430.csv,0.060717150532954955,,,2010-06-23 07:24:00,77
discharge,[2010.      6.     23.     10.     44.     16.39],4,B0044,193,3432,03432.csv,0.06082844229397962,,,2010-06-23 10:44:00,78
discharge,[2010.      6.     23.     14.      3.     18.14],4,B0044,195,3434,03434.csv,0.060928844447982224,,,2010-06-23 14:03:00,79
discharge,[2010.       6.      23.      17.      19.      43.093],4,B0044,197,3436,03436.csv,0.061220387365620216,,,2010-06-23 17:19:00,80
discharge,[2010.       6.      23.      20.      32.      31.953],4,B0044,199,3438,03438.csv,0.06133677582691605,,,2010-06-23 20:32:00,81
discharge,[2010.       6.      23.      23.      10.       5.078],4,B0044,203,3442,03442.csv,0.0615021959933087,,,2010-06-23 23:10:00,82
discharge,[2010.       6.      24.       0.      22.      53.234],4,B0044,205,3444,03444.csv,0.0615436456229027,,,2010-06-24 00:22:00,83
discharge,[2.010e+03 6.000e+00 2.400e+01 1.000e+00 1.800e+01 4.437e+00],4,B0044,207,3446,03446.csv,0.061368282981907545,,,2010-06-24 01:18:00,84
discharge,[2.0100e+03 6.0000e+00 2.4000e+01 2.0000e+00 1.7000e+01 4.2484e+01],4,B0044,209,3448,03448.csv,0.061633508888739995,,,2010-06-24 02:17:00,85
discharge,[2010.     6.    24.     3.    12.    12.5],4,B0044,211,3450,03450.csv,0.061981030875948785,,,2010-06-24 03:12:00,86
discharge,[2010.       6.      25.      18.      45.       5.406],4,B0044,215,3454,03454.csv,1.4779954511171076,,,2010-06-25 18:45:00,87
discharge,[2010.       6.      26.       0.      33.      10.328],4,B0044,219,3458,03458.csv,1.494119871447679,,,2010-06-26 00:33:00,88
discharge,[2010.       6.      26.       5.      11.       6.265],4,B0044,221,3460,03460.csv,1.488007820113173,,,2010-06-26 05:11:00,89
discharge,[2010.       6.      26.       9.      48.      28.984],4,B0044,223,3462,03462.csv,1.4748338592717107,,,2010-06-26 09:48:00,90
discharge,[2010.      6.     26.     14.     25.     15.64],4,B0044,225,3464,03464.csv,1.4604378044785566,,,2010-06-26 14:25:00,91
discharge,[2.0100e+03 6.0000e+00 2.6000e+01 1.9000e+01 1.0000e+00 1.0906e+01],4,B0044,227,3466,03466.csv,1.452380841576719,,,2010-06-26 19:01:00,92
discharge,[2010.       6.      27.       0.      48.      32.265],4,B0044,231,3470,03470.csv,1.4411028883649861,,,2010-06-27 00:48:00,93
discharge,[2010.       6.      27.       5.      23.      33.859],4,B0044,233,3472,03472.csv,1.4300355978410688,,,2010-06-27 05:23:00,94
discharge,[2010.       6.      27.       9.      58.      20.953],4,B0044,235,3474,03474.csv,1.413943296719903,,,2010-06-27 09:58:00,95
discharge,[2010.       6.      27.      14.      32.      41.171],4,B0044,237,3476,03476.csv,1.3972667497450317,,,2010-06-27 14:32:00,96
discharge,[2010.       6.      27.      19.       6.      37.984],4,B0044,239,3478,03478.csv,1.3865375876825874,,,2010-06-27 19:06:00,97
discharge,[2010.       6.      28.       0.      51.      57.734],4,B0044,243,3482,03482.csv,1.3724753685724698,,,2010-06-28 00:51:00,98
discharge,[2010.      6.     28.      5.     24.     57.14],4,B0044,245,3484,03484.csv,1.3598593948812812,,,2010-06-28 05:24:00,99
discharge,[2010.       6.      28.       9.      57.      41.468],4,B0044,247,3486,03486.csv,1.3486733410392264,,,2010-06-28 09:57:00,100
discharge,[2010.       6.      28.      14.      29.      46.171],4,B0044,249,3488,03488.csv,1.3334258933205057,,,2010-06-28 14:29:00,101
discharge,[2.010e+03 6.000e+00 2.800e+01 1.900e+01 1.000e+00 9.578e+00],4,B0044,251,3490,03490.csv,1.3387793081075827,,,2010-06-28 19:01:00,102
discharge,[2.01e+03 6.00e+00 2.90e+01 0.00e+00 4.40e+01 7.80e-02],4,B0044,255,3494,03494.csv,1.3153320403016995,,,2010-06-29 00:44:00,103
discharge,[2010.       6.      29.       5.      14.      48.968],4,B0044,257,3496,03496.csv,1.322963328110081,,,2010-06-29 05:14:00,104
discharge,[2010.       6.      29.       9.      44.      58.609],4,B0044,259,3498,03498.csv,1.3086991524155074,,,2010-06-29 09:44:00,105
discharge,[2010.       6.      29.      14.      14.      43.546],4,B0044,261,3500,03500.csv,1.2897499583900436,,,2010-06-29 14:14:00,106
discharge,[2.010e+03 6.000e+00 2.900e+01 1.800e+01 4.400e+01 1.531e+00],4,B0044,263,3502,03502.csv,1.2906172590904164,,,2010-06-29 18:44:00,107
discharge,[2010.       6.      30.       0.      24.      32.875],4,B0044,267,3506,03506.csv,1.2752011253442166,,,2010-06-30 00:24:00,108
discharge,[2010.     6.    30.     4.    53.    18.5],4,B0044,269,3508,03508.csv,1.2686072657374579,,,2010-06-30 04:53:00,109
discharge,[2010.       6.      30.       9.      21.      28.343],4,B0044,271,3510,03510.csv,1.2565759973225976,,,2010-06-30 09:21:00,110
discharge,[2010.       6.      30.      13.      49.       7.171],4,B0044,273,3512,03512.csv,1.2486254509320867,,,2010-06-30 13:49:00,111
discharge,[2010.       7.      21.      15.       0.      35.093],4,B0045,0,185,00185.csv,1.0819793880779518,,,2010-07-21 15:00:00,0
discharge,[2.0100e+03 7.0000e+00 2.1000e+01 2.1000e+01 2.0000e+00 5.6984e+01],4,B0045,4,189,00189.csv,0.927952404748273,,,2010-07-21 21:02:00,1
discharge,[2.010e+03 7.000e+00 2.200e+01 1.000e+00 4.000e+01 6.218e+00],4,B0045,6,191,00191.csv,0.885193608411576,,,2010-07-22 01:40:00,2
discharge,[2010.       7.      22.       6.      16.      21.781],4,B0045,8,193,00193.csv,0.8581010699478283,,,2010-07-22 06:16:00,3
discharge,[2010.       7.      22.      10.      51.      48.203],4,B0045,10,195,00195.csv,0.8409352213456689,,,2010-07-22 10:51:00,4
discharge,[2010.       7.      22.      15.      26.      29.359],4,B0045,12,197,00197.csv,0.8245471942901911,,,2010-07-22 15:26:00,5
discharge,[2010.       7.      23.       9.      59.       8.718],4,B0045,16,201,00201.csv,0.7935960418803983,,,2010-07-23 09:59:00,6
discharge,[2010.       7.      23.      15.      44.      51.671],4,B0045,20,205,00205.csv,0.8183676087159205,,,2010-07-23 15:44:00,7
discharge,[2010.       7.      23.      20.      19.       2.359],4,B0045,22,207,00207.csv,0.7977644276409412,,,2010-07-23 20:19:00,8
discharge,[2010.       7.      24.       0.      52.      14.625],4,B0045,24,209,00209.csv,0.7993777411831636,,,2010-07-24 00:52:00,9
discharge,[2010.       7.      24.       5.      24.      46.453],4,B0045,26,211,00211.csv,0.7783107440628891,,,2010-07-24 05:24:00,10
discharge,[2010    7   24    9   56   39],4,B0045,28,213,00213.csv,0.7803738231239117,,,2010-07-24 09:56:00,11
discharge,[2010.       7.      27.      16.      12.       5.718],4,B0045,32,217,00217.csv,0.7713058245640294,,,2010-07-27 16:12:00,12
discharge,[2010.       7.      27.      21.      56.      24.312],4,B0045,36,221,00221.csv,0.795279016979026,,,2010-07-27 21:56:00,13
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.9000e+01 3.7343e+01],4,B0045,38,223,00223.csv,0.7824128169919247,,,2010-07-28 02:29:00,14
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 7.0000e+00 1.0000e+00 5.7687e+01],4,B0045,40,225,00225.csv,0.7649414992231182,,,2010-07-28 07:01:00,15
discharge,[2.010e+03 7.000e+00 2.800e+01 1.100e+01 3.300e+01 1.828e+00],4,B0045,42,227,00227.csv,0.7544899426779375,,,2010-07-28 11:33:00,16
discharge,[2010.       7.      28.      16.       3.      39.015],4,B0045,44,229,00229.csv,0.7504048978314295,,,2010-07-28 16:03:00,17
discharge,[2010.     7.    28.    21.    45.    15.5],4,B0045,48,233,00233.csv,0.7407258109620256,,,2010-07-28 21:45:00,18
discharge,[2.0100e+03 7.0000e+00 2.9000e+01 2.0000e+00 1.4000e+01 2.9703e+01],4,B0045,50,235,00235.csv,0,,,2010-07-29 02:14:00,19
discharge,[2010.       7.      29.       5.      57.      18.515],4,B0045,52,237,00237.csv,0.7308525593793626,,,2010-07-29 05:57:00,20
discharge,[2010.       7.      29.      10.      29.      29.765],4,B0045,54,239,00239.csv,0.7287255851177903,,,2010-07-29 10:29:00,21
discharge,[2010.       7.      29.      14.      57.      39.921],4,B0045,56,241,00241.csv,0.7161023377036263,,,2010-07-29 14:57:00,22
discharge,[2010.       7.      29.      20.      36.      49.093],4,B0045,60,245,00245.csv,0.7129204834988017,,,2010-07-29 20:36:00,23
discharge,[2.0100e+03 7.0000e+00 3.0000e+01 1.0000e+00 3.0000e+00 4.8203e+01],4,B0045,62,247,00247.csv,0.7141991829499618,,,2010-07-30 01:03:00,24
discharge,[2010.       7.      30.       5.      30.      13.453],4,B0045,64,249,00249.csv,0.7190570819844222,,,2010-07-30 05:30:00,25
discharge,[2010.       7.      30.       9.      56.       7.796],4,B0045,66,251,00251.csv,0.7173975428775917,,,2010-07-30 09:56:00,26
discharge,[2010.       7.      30.      14.      21.       3.875],4,B0045,68,253,00253.csv,0.7071027496463946,,,2010-07-30 14:21:00,27
discharge,[2010.       7.      30.      19.      57.      28.859],4,B0045,72,257,00257.csv,0.703531206505542,,,2010-07-30 19:57:00,28
discharge,[2010.       7.      31.       0.      21.      41.812],4,B0045,74,259,00259.csv,0.6941108278958862,,,2010-07-31 00:21:00,29
discharge,[2010.       7.      31.       4.      45.      24.171],4,B0045,76,261,00261.csv,0.6914114388869608,,,2010-07-31 04:45:00,30
discharge,[2010.       7.      31.       9.       8.      38.406],4,B0045,78,263,00263.csv,0.6971551798505504,,,2010-07-31 09:08:00,31
discharge,[2010.       7.      31.      13.      31.       7.296],4,B0045,80,265,00265.csv,0.6832460217432723,,,2010-07-31 13:31:00,32
discharge,[2010.       8.       3.      15.      52.      53.046],4,B0045,84,269,00269.csv,0.6822029317493292,,,2010-08-03 15:52:00,33
discharge,[2010.       8.       3.      21.      29.      43.953],4,B0045,88,273,00273.csv,0.7289529213213379,,,2010-08-03 21:29:00,34
discharge,[2.0100e+03 8.0000e+00 4.0000e+00 1.0000e+00 5.6000e+01 1.2734e+01],4,B0045,90,275,00275.csv,0.7139321758287004,,,2010-08-04 01:56:00,35
discharge,[2010.       8.       4.       6.      20.      57.078],4,B0045,92,277,00277.csv,0.6957731747455482,,,2010-08-04 06:20:00,36
discharge,[2010.      8.      4.     10.     44.     49.39],4,B0045,94,279,00279.csv,0.7018312962317095,,,2010-08-04 10:44:00,37
discharge,[2010.       8.       4.      15.       7.      58.828],4,B0045,96,281,00281.csv,0.6911808244378487,,,2010-08-04 15:07:00,38
discharge,[2010.     8.     4.    20.    41.    59.5],4,B0045,100,285,00285.csv,0.6843279752855028,,,2010-08-04 20:41:00,39
discharge,[2.010e+03 8.000e+00 5.000e+00 1.000e+00 4.000e+00 3.312e+00],4,B0045,102,287,00287.csv,0.6741394908812485,,,2010-08-05 01:04:00,40
discharge,[2010.       8.       5.       5.      25.       7.906],4,B0045,104,289,00289.csv,0.6670070174301739,,,2010-08-05 05:25:00,41
discharge,[2010.      8.      5.      9.     45.     36.39],4,B0045,106,291,00291.csv,0.6804085117374855,,,2010-08-05 09:45:00,42
discharge,[2010.       8.       5.      14.       5.      44.828],4,B0045,108,293,00293.csv,0.6617864063235485,,,2010-08-05 14:05:00,43
discharge,[2010.       8.       5.      19.      37.       8.125],4,B0045,112,297,00297.csv,0.6623168733492338,,,2010-08-05 19:37:00,44
discharge,[2010.       8.       5.      23.      56.      22.437],4,B0045,114,299,00299.csv,0.6679358357181778,,,2010-08-05 23:56:00,45
discharge,[2010.       8.       6.       4.      15.       3.234],4,B0045,116,301,00301.csv,0.6488990885270688,,,2010-08-06 04:15:00,46
discharge,[2010.      8.      6.      8.     33.     24.75],4,B0045,118,303,00303.csv,0.6503639129625527,,,2010-08-06 08:33:00,47
discharge,[2010    8    6   12   51   21],4,B0045,120,305,00305.csv,0.6572077690202801,,,2010-08-06 12:51:00,48
discharge,[2010.       8.       6.      18.      20.      37.375],4,B0045,124,309,00309.csv,0.6363517458476216,,,2010-08-06 18:20:00,49
discharge,[2010.       8.       6.      22.      37.      51.968],4,B0045,126,311,00311.csv,0.6536449360948587,,,2010-08-06 22:37:00,50
discharge,[2.0100e+03 8.0000e+00 7.0000e+00 2.0000e+00 5.4000e+01 4.6296e+01],4,B0045,128,313,00313.csv,0.6391428272150887,,,2010-08-07 02:54:00,51
discharge,[2010.       8.       7.       7.      11.       8.671],4,B0045,130,315,00315.csv,0.6482206049496236,,,2010-08-07 07:11:00,52
discharge,[2010.       8.       7.      11.      26.      50.984],4,B0045,132,317,00317.csv,0.6287957471922729,,,2010-08-07 11:26:00,53
discharge,[2010.       8.      10.      15.      39.      28.921],4,B0045,136,321,00321.csv,0.6380571850193401,,,2010-08-10 15:39:00,54
discharge,[2010.      8.     10.     21.     13.     49.64],4,B0045,140,325,00325.csv,0.6554825047832906,,,2010-08-10 21:13:00,55
discharge,[2.010e+03 8.000e+00 1.100e+01 1.000e+00 3.500e+01 2.781e+00],4,B0045,142,327,00327.csv,0.6484934835397033,,,2010-08-11 01:35:00,56
discharge,[2010.       8.      11.       5.      54.      59.281],4,B0045,144,329,00329.csv,0.6454071687844921,,,2010-08-11 05:54:00,57
discharge,[2010.       8.      11.      10.      14.       4.421],4,B0045,146,331,00331.csv,0.6427008031845645,,,2010-08-11 10:14:00,58
discharge,[2010.       8.      11.      14.      32.      46.656],4,B0045,148,333,00333.csv,0.6352454880802477,,,2010-08-11 14:32:00,59
discharge,[2010.       8.      12.      12.      34.      22.109],4,B0045,152,337,00337.csv,0.6156760019587869,,,2010-08-12 12:34:00,60
discharge,[2010.       8.      12.      18.       4.      47.218],4,B0045,156,341,00341.csv,0.6170833682807023,,,2010-08-12 18:04:00,61
discharge,[2010.       8.      12.      22.      24.      12.484],4,B0045,158,343,00343.csv,0.6434227390858672,,,2010-08-12 22:24:00,62
discharge,[2.0100e+03 8.0000e+00 1.3000e+01 2.0000e+00 4.2000e+01 3.2031e+01],4,B0045,160,345,00345.csv,0.6278124433742752,,,2010-08-13 02:42:00,63
discharge,[2010.       8.      13.       6.      59.      39.343],4,B0045,162,347,00347.csv,0.6290078315253372,,,2010-08-13 06:59:00,64
discharge,[2010.       8.      13.      11.      16.      29.328],4,B0045,164,349,00349.csv,0,,,2010-08-13 11:16:00,65
discharge,[2010.       8.      16.      10.      57.       7.937],4,B0045,168,353,00353.csv,0.6266355568292261,,,2010-08-16 10:57:00,66
discharge,[2010.       8.      16.      16.      33.      48.968],4,B0045,172,357,00357.csv,0.6495813516716594,,,2010-08-16 16:33:00,67
discharge,[2010.       8.      16.      20.      54.      56.609],4,B0045,174,359,00359.csv,0.6337485177966306,,,2010-08-16 20:54:00,68
discharge,[2.0100e+03 8.0000e+00 1.7000e+01 1.0000e+00 1.4000e+01 4.2109e+01],4,B0045,176,361,00361.csv,0.6298550929085645,,,2010-08-17 01:14:00,69
discharge,[2010.       8.      17.       5.      33.      53.718],4,B0045,178,363,00363.csv,0.6183063778386736,,,2010-08-17 05:33:00,70
discharge,[2010.       8.      17.       9.      52.       5.375],4,B0045,180,365,00365.csv,0.6069476168507777,,,2010-08-17 09:52:00,71
discharge,[2010.       7.      21.      15.       0.      35.093],4,B0046,0,553,00553.csv,1.7282392323598248,,,2010-07-21 15:00:00,0
discharge,[2.0100e+03 7.0000e+00 2.1000e+01 2.1000e+01 2.0000e+00 5.6984e+01],4,B0046,4,557,00557.csv,1.5161488467923143,,,2010-07-21 21:02:00,1
discharge,[2.010e+03 7.000e+00 2.200e+01 1.000e+00 4.000e+01 6.218e+00],4,B0046,6,559,00559.csv,1.503121190703977,,,2010-07-22 01:40:00,2
discharge,[2010.       7.      22.       6.      16.      21.781],4,B0046,8,561,00561.csv,1.48586566102824,,,2010-07-22 06:16:00,3
discharge,[2010.       7.      22.      10.      51.      48.203],4,B0046,10,563,00563.csv,1.4694562316392716,,,2010-07-22 10:51:00,4
discharge,[2010.       7.      22.      15.      26.      29.359],4,B0046,12,565,00565.csv,1.4589554592644807,,,2010-07-22 15:26:00,5
discharge,[2010.       7.      23.       9.      59.       8.718],4,B0046,16,569,00569.csv,1.4556853555098295,,,2010-07-23 09:59:00,6
discharge,[2010.       7.      23.      15.      44.      51.671],4,B0046,20,573,00573.csv,1.456232262380321,,,2010-07-23 15:44:00,7
discharge,[2010.       7.      23.      20.      19.       2.359],4,B0046,22,575,00575.csv,1.4440592236675138,,,2010-07-23 20:19:00,8
discharge,[2010.       7.      24.       0.      52.      14.625],4,B0046,24,577,00577.csv,1.428294264765868,,,2010-07-24 00:52:00,9
discharge,[2010.       7.      24.       5.      24.      46.453],4,B0046,26,579,00579.csv,1.4199848948034668,,,2010-07-24 05:24:00,10
discharge,[2010    7   24    9   56   39],4,B0046,28,581,00581.csv,1.4043226018516568,,,2010-07-24 09:56:00,11
discharge,[2010.       7.      27.      16.      12.       5.718],4,B0046,32,585,00585.csv,1.4234351301615986,,,2010-07-27 16:12:00,12
discharge,[2010.       7.      27.      21.      56.      24.312],4,B0046,36,589,00589.csv,1.4339948857967295,,,2010-07-27 21:56:00,13
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.9000e+01 3.7343e+01],4,B0046,38,591,00591.csv,1.4185177047756572,,,2010-07-28 02:29:00,14
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 7.0000e+00 1.0000e+00 5.7687e+01],4,B0046,40,593,00593.csv,1.4056313337829422,,,2010-07-28 07:01:00,15
discharge,[2.010e+03 7.000e+00 2.800e+01 1.100e+01 3.300e+01 1.828e+00],4,B0046,42,595,00595.csv,1.3890214025155618,,,2010-07-28 11:33:00,16
discharge,[2010.       7.      28.      16.       3.      39.015],4,B0046,44,597,00597.csv,1.3723339082737365,,,2010-07-28 16:03:00,17
discharge,[2010.     7.    28.    21.    45.    15.5],4,B0046,48,601,00601.csv,1.3615778905990565,,,2010-07-28 21:45:00,18
discharge,[2.0100e+03 7.0000e+00 2.9000e+01 2.0000e+00 1.4000e+01 2.9703e+01],4,B0046,50,603,00603.csv,0,,,2010-07-29 02:14:00,19
discharge,[2010.       7.      29.       5.      57.      18.515],4,B0046,52,605,00605.csv,1.4100282016237429,,,2010-07-29 05:57:00,20
discharge,[2010.       7.      29.      10.      29.      29.765],4,B0046,54,607,00607.csv,1.3395671374926488,,,2010-07-29 10:29:00,21
discharge,[2010.       7.      29.      14.      57.      39.921],4,B0046,56,609,00609.csv,1.3291515487117478,,,2010-07-29 14:57:00,22
discharge,[2010.       7.      29.      20.      36.      49.093],4,B0046,60,613,00613.csv,1.3181687033905718,,,2010-07-29 20:36:00,23
discharge,[2.0100e+03 7.0000e+00 3.0000e+01 1.0000e+00 3.0000e+00 4.8203e+01],4,B0046,62,615,00615.csv,1.312423708466101,,,2010-07-30 01:03:00,24
discharge,[2010.       7.      30.       5.      30.      13.453],4,B0046,64,617,00617.csv,1.2993237532162487,,,2010-07-30 05:30:00,25
discharge,[2010.       7.      30.       9.      56.       7.796],4,B0046,66,619,00619.csv,1.2877483042174591,,,2010-07-30 09:56:00,26
discharge,[2010.       7.      30.      14.      21.       3.875],4,B0046,68,621,00621.csv,1.2865282739749122,,,2010-07-30 14:21:00,27
discharge,[2010.       7.      30.      19.      57.      28.859],4,B0046,72,625,00625.csv,1.2719636386987183,,,2010-07-30 19:57:00,28
discharge,[2010.       7.      31.       0.      21.      41.812],4,B0046,74,627,00627.csv,1.2714495345417192,,,2010-07-31 00:21:00,29
discharge,[2010.       7.      31.       4.      45.      24.171],4,B0046,76,629,00629.csv,1.2615423884659074,,,2010-07-31 04:45:00,30
discharge,[2010.       7.      31.       9.       8.      38.406],4,B0046,78,631,00631.csv,1.2421201619204132,,,2010-07-31 09:08:00,31
discharge,[2010.       7.      31.      13.      31.       7.296],4,B0046,80,633,00633.csv,1.2402537441669796,,,2010-07-31 13:31:00,32
discharge,[2010.       8.       3.      15.      52.      53.046],4,B0046,84,637,00637.csv,1.2851130012242886,,,2010-08-03 15:52:00,33
discharge,[2010.       8.       3.      21.      29.      43.953],4,B0046,88,641,00641.csv,1.3043327841699193,,,2010-08-03 21:29:00,34
discharge,[2.0100e+03 8.0000e+00 4.0000e+00 1.0000e+00 5.6000e+01 1.2734e+01],4,B0046,90,643,00643.csv,1.2778639041619957,,,2010-08-04 01:56:00,35
discharge,[2010.       8.       4.       6.      20.      57.078],4,B0046,92,645,00645.csv,1.2723464591651539,,,2010-08-04 06:20:00,36
